row_id,order_id,tanggal_pemesanan,tanggal_pengiriman,metode_pengiriman,customer_id,nama_pelanggan,segmen,negara,kota,provinsi,kode_pos,wilayah,product_id,kategori,sub_kategori,nama_produk,penjualan,kuantitas,diskon,keuntungan,clean_tanggal_pengiriman,clean_kota,clean_kode_pos,helper_weekday_num,helper_hari
2906,IDN-2014-127586,2014-09-26 0:00:00,2014-09-30 0:00:00,Standard Class,CW-6069,Ciaobella Wahyudin,Home Office,Indonesia,Denpasar,Bali,80231,South,OFF-ST-10002615,Office Supplies,Storage,Box Arsip 9454,4651800,2,0,1209468,2014-09-30 0:00:00,Denpasar,80231,5,Jumat
9556,IDN-2015-111612,2015-11-28 0:00:00,2015-12-02 0:00:00,Standard Class,DGJ-8204,Drs. Gara Jailani,Consumer,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-FA-10003021,Office Supplies,Fasteners,Isi Staples 1641,45120,2,"0,2",8460,2015-12-02 0:00:00,Semarang,50111,6,Sabtu
7779,IDN-2014-166961,2014-12-27 0:00:00,2014-12-31 0:00:00,Standard Class,DR-6080,Darsirah Ramadan,Home Office,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-BI-10002353,Office Supplies,Binders,Binder Kancing A4 6867,555840,3,"0,2",208440,2014-12-31 0:00:00,Surabaya,60231,6,Sabtu
6835,IDN-2016-142615,2016-11-20 0:00:00,2016-11-24 0:00:00,Standard Class,PSM-9290,Puti Samiah Mustofa,Corporate,Indonesia,Semarang,Jawa Tengah,50111,Central,TEC-AC-10004803,Technology,Accessories,Headset 7099,418200,2,0,58548,2016-11-24 0:00:00,Semarang,50111,7,Minggu
5478,IDN-2017-169691,2017-06-15 0:00:00,2017-06-18 0:00:00,First Class,HHKS-2932,"H. Heru Kusmawati, S.H.",Home Office,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-PA-10003022,Office Supplies,Paper,Kertas HVS F4 6507,269100,3,0,131859,2017-06-18 0:00:00,Semarang,50111,4,Kamis
1616,IDN-2015-130022,2015-08-10 0:00:00,2015-08-16 0:00:00,Standard Class,CP-3935,Ciaobella Purwanti,Home Office,Indonesia,Bandung,Jawa Barat,40111,West,OFF-LA-10002787,Office Supplies,Labels,Label Stiker 1930,56250,1,0,27000,2015-08-16 0:00:00,Bandung,40111,1,Senin
1321,IDN-2017-167703,2017-02-03 0:00:00,2017-02-08 0:00:00,Standard Class,ZR-7481,Zulfa Rahmawati,Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-BI-10002071,Office Supplies,Binders,Binder Kancing A4 5711,78435,3,"0,7",-62748,2017-02-08 0:00:00,Jakarta,10110,5,Jumat
8711,IDN-2014-119144,2014-11-16 0:00:00,2014-11-18 0:00:00,First Class,SM-3466,Shania Melani,Corporate,Indonesia,Bandung,Jawa Barat,40111,West,OFF-ST-10000991,Office Supplies,Storage,Lemari Arsip 5149,5173650,3,0,155210,2014-11-18 0:00:00,Bandung,40111,7,Minggu
1632,IDN-2016-106530,2016-05-08 0:00:00,2016-05-08 0:00:00,Same Day,GH-4712,Gantar Halimah,Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-PA-10002986,Office Supplies,Paper,Kertas HVS F4 8051,160320,2,"0,2",56112,2016-05-08 0:00:00,Surabaya,60231,7,Minggu
8447,IDN-2017-125451,2017-10-23 0:00:00,2017-10-24 0:00:00,First Class,JUM-7196,"Jarwa Uwais, M.M.",Corporate,Indonesia,Jakarta,DKI Jakarta,10110,West,FUR-FU-10004963,Furniture,Furnishings,Gorden 0642,525000,4,0,220500,2017-10-24 0:00:00,Jakarta,10110,1,Senin
7294,IDN-2016-113656,2016-01-23 0:00:00,2016-01-29 0:00:00,Standard Class,TBB-4673,T. Bahuwirya Budiyanto,Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,FUR-FU-10000719,Furniture,Furnishings,Karpet Kantor 8607,899850,7,0,323946,2016-01-29 0:00:00,Balikpapan,76114,6,Sabtu
4979,IDN-2015-165050,2015-12-07 0:00:00,2015-12-09 0:00:00,First Class,DPNS-9547,"Dt. Paiman Nugroho, S.Psi",Consumer,Indonesia,Denpasar,Bali,80231,South,TEC-PH-10001336,Technology,Phones,Smartphone Entry Level 7972,11609100,6,0,3366639,2015-12-09 0:00:00,Denpasar,80231,1,Senin
6390,IDN-2015-147529,2015-02-07 0:00:00,2015-02-11 0:00:00,Standard Class,ES-1571,Enteng Suryono,Corporate,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-EN-10000056,Office Supplies,Envelopes,Amplop Coklat 8448,4667250,5,0,2193607,2015-02-11 0:00:00,Jakarta,10110,6,Sabtu
5964,IDN-2014-140732,2014-11-11 0:00:00,2014-11-13 0:00:00,Second Class,KL-2932,Kasim Lazuardi,Home Office,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-PA-10003625,Office Supplies,Paper,Kertas HVS A4 7887,1858800,4,0,836460,2014-11-13 0:00:00,Yogyakarta,55111,2,Selasa
1169,IDN-2017-145226,2017-12-08 0:00:00,2017-12-10 0:00:00,Second Class,SH-2227,Sarah Haryanti,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,OFF-ST-10004123,Office Supplies,Storage,Lemari Arsip 5702,4094100,3,0,0,2017-12-10 0:00:00,Bandung,40111,5,Jumat
2924,IDN-2014-156993,2014-06-28 0:00:00,2014-07-04 0:00:00,Standard Class,MN-3049,Mahesa Nasyidah,Corporate,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-FA-10003495,Office Supplies,Fasteners,Isi Staples 4121,91200,1,0,45600,2014-07-04 0:00:00,Balikpapan,76114,6,Sabtu
1316,IDN-2016-145919,2016-12-18 0:00:00,2016-12-23 0:00:00,Standard Class,DMW-1520,drg. Maria Wibowo,Corporate,Indonesia,Balikpapan,Kalimantan Timur,76114,East,FUR-FU-10004960,Furniture,Furnishings,Karpet Kantor 5780,2757600,8,0,937584,2016-12-23 0:00:00,Balikpapan,76114,7,Minggu
9385,IDN-2017-100433,2017-08-11 0:00:00,2017-08-16 0:00:00,Standard Class,CWS-1400,"Carla Widodo, S.IP",Home Office,Indonesia,Palembang,Sumatera Selatan,30111,Central,OFF-PA-10003441,Office Supplies,Paper,Kertas HVS F4 8192,388800,4,0,186624,2017-08-16 0:00:00,Palembang,30111,5,Jumat
8710,IDN-2014-119144,2014-11-16 0:00:00,2014-11-18 0:00:00,First Class,SM-3466,Shania Melani,Corporate,Indonesia,Bandung,Jawa Barat,40111,West,FUR-BO-10004015,Furniture,Bookcases,Rak Buku Kayu 0478,4589618,3,"0,15",377968,2014-11-18 0:00:00,Bandung,40111,7,Minggu
9163,IDN-2016-160108,2016-12-08 0:00:00,2016-12-12 0:00:00,Standard Class,RM-5913,Raina Marbun,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,FUR-CH-10002335,Furniture,Chairs,Kursi Lipat 5630,10200150,3,0,2652039,2016-12-12 0:00:00,Bandung,40111,4,Kamis
8399,IDN-2017-120061,2017-11-02 0:00:00,2017-11-07 0:00:00,Second Class,TJDS-3079,"Tgk. Jaga Dongoran, S.Ked",Home Office,Indonesia,Semarang,Jawa Tengah,50111,Central,FUR-CH-10001973,Furniture,Chairs,Kursi Lipat 4522,2330580,2,"0,3",-532704,2017-11-07 0:00:00,Semarang,50111,4,Kamis
7376,IDN-2017-100580,2017-08-13 0:00:00,2017-08-20 0:00:00,Standard Class,KW-8848,Karen Wasita,Corporate,Indonesia,Palembang,Sumatera Selatan,30111,Central,OFF-BI-10000069,Office Supplies,Binders,Binder Kancing A4 0675,540360,3,"0,2",175617,2017-08-20 0:00:00,Palembang,30111,7,Minggu
531,IDN-2015-138303,2015-09-03 0:00:00,2015-09-07 0:00:00,Standard Class,RRSS-3663,"R.A. Raina Suartini, S.Psi",Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-EN-10001335,Office Supplies,Envelopes,Amplop Coklat 4290,787680,6,"0,2",295380,2015-09-07 0:00:00,Denpasar,80231,4,Kamis
6638,IDN-2017-103352,2017-11-27 0:00:00,2017-11-30 0:00:00,Second Class,IP-3170,Indra Prasasta,Consumer,Indonesia,Bandung,Jawa Barat,,West,OFF-AR-10001573,Office Supplies,Art,Poster Ilustrasi 9611,104850,3,0,30406,2017-11-30 0:00:00,Bandung,40111,1,Senin
9852,IDN-2016-158155,2016-05-02 0:00:00,2016-05-06 0:00:00,Standard Class,DKP-5912,Drs. Keisha Putra,Corporate,Indonesia,MEDAN,Sumatera Utara,20111,Central,OFF-BI-10001670,Office Supplies,Binders,Ordner Arsip A4 6542,1357200,3,"0,2",508950,2016-05-06 0:00:00,Medan,20111,1,Senin
6860,IDN-2017-128965,2017-04-17 0:00:00,2017-04-22 0:00:00,Standard Class,HU-9464,Hari Uyainah,Consumer,Indonesia,Palembang,Sumatera Selatan,30111,Central,OFF-FA-10001561,Office Supplies,Fasteners,Isi Staples 7675,163500,5,0,53955,2017-04-22 0:00:00,Palembang,30111,1,Senin
6952,IDN-2015-161767,2015-11-20 0:00:00,2015-11-24 0:00:00,Standard Class,RF-1101,Reza Farida,Corporate,Indonesia,SEMARANG,Jawa Tengah,50111,Central,TEC-MA-10002790,Technology,Machines,Mesin Absensi 3623,7199820,2,"0,4",839979,2015-11-24 0:00:00,Semarang,50111,5,Jumat
9447,IDN-2016-158617,2016-09-22 0:00:00,2016-09-28 0:00:00,Standard Class,JM-9354,Jamil Megantara,Consumer,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-PA-10002245,Office Supplies,Paper,Kertas HVS F4 7603,538200,6,0,242190,2016-09-28 0:00:00,Medan,20111,4,Kamis
7480,IDN-2014-167199,2014-01-06 0:00:00,2014-01-10 0:00:00,Standard Class,KH-9486,Kairav Hutagalung,Home Office,Indonesia,DENPASAR,Bali,80231,South,OFF-FA-10001883,Office Supplies,Fasteners,Paper Clip 3974,466800,4,0,4668,2014-01-10 0:00:00,Denpasar,80231,1,Senin
6739,IDN-2016-123358,2016-04-10 0:00:00,2016-04-17 0:00:00,Standard Class,JW-9804,Johan Wibisono,Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-BI-10000069,Office Supplies,Binders,Binder Kancing A4 0675,720480,4,"0,2",234156,2016-04-17 0:00:00,Denpasar,80231,7,Minggu
6144,IDN-2017-121083,2017-07-09 0:00:00,2017-07-15 0:00:00,Standard Class,WD-7073,Wirda Damanik,Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-AR-10002987,Office Supplies,Art,Poster Ilustrasi 6795,1785600,6,0,732096,2017-07-15 0:00:00,Jakarta,10110,7,Minggu
3851,IDN-2015-142377,2015-12-04 0:00:00,2015-12-09 0:00:00,Standard Class,ZM-1022,Zelda Maryadi,Corporate,Indonesia,Palembang,Sumatera Selatan,30111,Central,OFF-PA-10001970,Office Supplies,Paper,Kertas HVS F4 4619,1289400,7,0,606018,2015-12-09 0:00:00,Palembang,30111,5,Jumat
4479,IDN-2017-130211,2017-10-22 0:00:00,2017-10-22 0:00:00,Same Day,PS-2672,Perkasa Safitri,Consumer,Indonesia,Palembang,Sumatera Selatan,30111,Central,FUR-TA-10003748,Furniture,Tables,Meja Belajar 0753,3734700,2,0,821634,2017-10-22 0:00:00,Palembang,30111,7,Minggu
2654,IDN-2017-112515,2017-09-17 0:00:00,2017-09-21 0:00:00,Second Class,DN-7026,Dodo Nainggolan,Corporate,Indonesia,Denpasar,Bali,80231,South,OFF-PA-10000062,Office Supplies,Paper,Kertas HVS A4 1687,2473200,3,0,1211868,2017-09-21 0:00:00,Denpasar,80231,7,Minggu
9642,IDN-2014-104563,2014-03-07 0:00:00,2014-03-12 0:00:00,Standard Class,ZR-9078,Zalindra Rahimah,Corporate,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-ST-10000934,Office Supplies,Storage,Rak Dokumen 4078,3073500,5,0,0,2014-03-12 0:00:00,Surabaya,60231,5,Jumat
2490,IDN-2015-141040,2015-10-09 0:00:00,2015-10-13 0:00:00,Second Class,RKS-9348,"Restu Kuswandari, S.Gz",Consumer,Indonesia,Bandung,Jawa Barat,40111,West,TEC-PH-10001835,Technology,Phones,Feature Phone Dual SIM 9155,9479400,4,0,4550112,2015-10-13 0:00:00,Bandung,40111,5,Jumat
8015,IDN-2017-120168,2017-05-25 0:00:00,2017-05-25 0:00:00,Same Day,CI-7903,Caket Irawan,Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-FA-10000936,Office Supplies,Fasteners,Penjepit Kertas 1782,49350,1,0,22208,2017-05-25 0:00:00,Denpasar,80231,4,Kamis
9371,IDN-2015-111339,2015-05-29 0:00:00,2015-05-31 0:00:00,First Class,IS-3892,Icha Salahudin,Corporate,Indonesia,BALIKPAPAN,Kalimantan Timur,76114,East,FUR-FU-10002506,Furniture,Furnishings,Karpet Kantor 9944,623520,4,"0,2",-62352,2015-05-31 0:00:00,Balikpapan,76114,5,Jumat
3735,IDN-2017-168193,2017-03-06 0:00:00,2017-03-11 0:00:00,Second Class,KM-7312,Kasiyah Maulana,Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-PA-10002254,Office Supplies,Paper,Kertas Foto 5678,395700,1,0,182022,2017-03-11 0:00:00,Denpasar,80231,1,Senin
8228,IDN-2016-123050,2016-04-04 0:00:00,2016-04-08 0:00:00,Second Class,TL-4375,Taswir Lailasari,Home Office,Indonesia,Makassar,Sulawesi Selatan,90111,South,FUR-FU-10000723,Furniture,Furnishings,Gorden 8526,1239600,2,0,111564,2016-04-08 0:00:00,Makassar,90111,1,Senin
434,IDN-2016-127369,2016-06-06 0:00:00,2016-06-07 0:00:00,First Class,GL-5042,Gandi Lailasari,Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-ST-10003306,Office Supplies,Storage,Lemari Arsip 3722,10714500,5,0,3107205,2016-06-07 0:00:00,Surabaya,60231,1,Senin
614,IDN-2016-121223,2016-09-11 0:00:00,2016-09-13 0:00:00,Second Class,LW-6705,Labuh Wibowo,Corporate,Indonesia,Bandung,Jawa Barat,40111,West,TEC-PH-10004667,Technology,Phones,Smartphone Android 0716,10934190,9,"0,4",-2369075,2016-09-13 0:00:00,Bandung,40111,7,Minggu
4611,IDN-2017-141852,2017-11-09 0:00:00,2017-11-14 0:00:00,Standard Class,AD-5167,Aditya Damanik,Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,FUR-FU-10000023,Furniture,Furnishings,Lampu Meja 1065,706800,8,0,310992,2017-11-14 0:00:00,Surabaya,60231,4,Kamis
812,IDN-2014-151995,2014-10-13 0:00:00,2014-10-15 0:00:00,First Class,TR-3038,Tasnim Riyanti,Consumer,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-AP-10000240,Office Supplies,Appliances,Mesin Penghancur Kertas 5504,3208800,4,0,930552,2014-10-15 0:00:00,Medan,20111,1,Senin
2572,IDN-2017-109778,2017-07-16 0:00:00,2017-07-21 0:00:00,Standard Class,KPS-8651,"Kania Prasetyo, S.Pd",Home Office,Indonesia,bandung,Jawa Barat,40111,West,OFF-AR-10003759,Office Supplies,Art,Poster Ilustrasi 9183,43680,2,"0,2",13650,2017-07-21 0:00:00,Bandung,40111,7,Minggu
1467,IDN-2014-151708,2014-08-08 0:00:00,2014-08-14 0:00:00,Standard Class,DCYS-2686,"dr. Cahyanto Yuliarti, S.IP",Consumer,Indonesia,Medan,Sumatera Utara,20111,Central,TEC-AC-10001767,Technology,Accessories,Flashdisk 1246,1439640,3,"0,2",-161960,2014-08-14 0:00:00,Medan,20111,5,Jumat
9903,IDN-2017-117646,2017-08-21 0:00:00,2017-08-25 0:00:00,Standard Class,GM-7533,Galar Mandasari,Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-PA-10001950,Office Supplies,Paper,Kertas Foto 2408,100080,1,"0,2",31275,2017-08-25 0:00:00,Jakarta,10110,1,Senin
6264,IDN-2017-160724,2017-05-05 0:00:00,2017-05-10 0:00:00,Standard Class,TNS-4380,"Tedi Novitasari, S.T.",Corporate,Indonesia,medan,Sumatera Utara,20111,Central,OFF-BI-10004965,Office Supplies,Binders,Binder Plastik A4 4320,517500,3,0,232875,2017-05-10 0:00:00,Medan,20111,5,Jumat
6737,IDN-2016-123358,2016-04-10 0:00:00,2016-04-17 0:00:00,Standard Class,JW-9804,Johan Wibisono,Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-ST-10001932,Office Supplies,Storage,Rak Dokumen 0541,8692650,3,0,1216971,2016-04-17 0:00:00,Denpasar,80231,7,Minggu
9883,IDN-2014-153927,2014-08-12 0:00:00,2014-08-13 0:00:00,First Class,GN-4668,Gatra Nurdiyanti,Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,TEC-AC-10000023,Technology,Accessories,Flashdisk 7058,4089150,13,0,1472094,2014-08-13 0:00:00,Balikpapan,76114,2,Selasa
5529,IDN-2015-137106,2015-03-31 0:00:00,2015-04-04 0:00:00,Standard Class,DBWS-4941,"Drs. Bajragin Wijayanti, S.E.",Corporate,Indonesia,Palembang,Sumatera Selatan,30111,Central,TEC-PH-10000011,Technology,Phones,Feature Phone Dual SIM 9348,1199400,5,"0,2",419790,2015-04-04 0:00:00,Palembang,30111,2,Selasa
4360,IDN-2017-162565,2017-12-11 0:00:00,2017-12-11 0:00:00,Same Day,AH-6661,Aisyah Haryanti,Consumer,Indonesia,YOGYAKARTA,DI Yogyakarta,55111,Central,FUR-CH-10003973,Furniture,Chairs,Kursi Kerja Ergonomis 6088,7806960,2,"0,3",-223056,2017-12-11 0:00:00,Yogyakarta,55111,1,Senin
9389,IDN-2017-127292,2017-01-19 0:00:00,2017-01-23 0:00:00,Standard Class,RH-2730,Ratna Halimah,Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-AP-10000828,Office Supplies,Appliances,Dispenser Air 8550,8144100,3,0,2280348,2017-01-23 0:00:00,Balikpapan,76114,4,Kamis
3052,IDN-2017-148054,2017-10-06 0:00:00,2017-10-11 0:00:00,Standard Class,ISS-3608,"Ismail Setiawan, S.E.I",Home Office,Indonesia,YOGYAKARTA,DI Yogyakarta,,Central,OFF-AP-10004336,Office Supplies,Appliances,Mesin Penghancur Kertas 4536,3417600,4,0,991104,2017-10-11 0:00:00,Yogyakarta,55111,5,Jumat
4546,IDN-2015-126557,2015-07-12 0:00:00,2015-07-17 0:00:00,Second Class,TSYS-8641,"Tgk. Sarah Yolanda, S.Farm",Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,TEC-PH-10000526,Technology,Phones,Smartphone Android 0459,8063160,7,"0,2",806316,2015-07-17 0:00:00,Jakarta,10110,7,Minggu
1535,IDN-2017-124086,2017-02-10 0:00:00,2017-02-14 0:00:00,Standard Class,JM-5535,Jaka Mahendra,Home Office,Indonesia,Semarang,Jawa Tengah,50111,Central,FUR-BO-10004015,Furniture,Bookcases,Rak Buku Kayu 0478,3059745,2,"0,15",251979,2017-02-14 0:00:00,Semarang,50111,5,Jumat
771,IDN-2017-104220,2017-01-30 0:00:00,2017-02-05 0:00:00,Standard Class,CI-2976,Cici Iswahyudi,Corporate,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-BI-10001036,Office Supplies,Binders,Binder Plastik A4 1580,274200,2,0,137100,2017-02-05 0:00:00,Semarang,50111,1,Senin
9126,IDN-2016-128916,2016-08-18 0:00:00,2016-08-20 0:00:00,Second Class,KL-2932,Kasim Lazuardi,Home Office,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,FUR-FU-10000320,Furniture,Furnishings,Lampu Meja 3514,80160,4,"0,6",-32064,2016-08-20 0:00:00,Yogyakarta,55111,4,Kamis
8869,IDN-2016-158260,2016-11-04 0:00:00,2016-11-08 0:00:00,Standard Class,EWS-5623,"Enteng Wijaya, S.H.",Consumer,Indonesia,Medan,Sumatera Utara,20111,Central,TEC-MA-10003176,Technology,Machines,Mesin Absensi 9009,10296000,2,"0,2",1158300,2016-11-08 0:00:00,Medan,20111,5,Jumat
5381,IDN-2016-136021,2016-08-14 0:00:00,2016-08-18 0:00:00,Standard Class,RMPS-7369,"R.M. Murti Putra, S.E.I",Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,TEC-MA-10000423,Technology,Machines,Mesin Laminating 9044,1583280,6,"0,2",534357,2016-08-18 0:00:00,Balikpapan,76114,7,Minggu
5496,IDN-2015-113523,2015-09-04 0:00:00,2015-09-08 0:00:00,Standard Class,DEW-8182,Dt. Erik Wastuti,Corporate,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-BI-10001249,Office Supplies,Binders,Ordner Arsip A4 2990,114840,4,"0,7",-91872,2015-09-08 0:00:00,Makassar,90111,5,Jumat
2279,IDN-2014-104283,2014-06-27 0:00:00,2014-07-01 0:00:00,Standard Class,BLS-1941,"Bagas Lailasari, S.Gz",Consumer,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,TEC-AC-10000109,Technology,Accessories,Keyboard USB 1181,3359400,4,0,806256,2014-07-01 0:00:00,Yogyakarta,55111,5,Jumat
4398,IDN-2014-138758,2014-07-07 0:00:00,2014-07-11 0:00:00,Standard Class,MP-4304,Melinda Permata,Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,FUR-CH-10002880,Furniture,Chairs,Kursi Lipat 8110,2582790,2,"0,3",-701043,2014-07-11 0:00:00,Surabaya,60231,1,Senin
6499,IDN-2015-103135,2015-07-24 0:00:00,,Standard Class,RZP-9933,R. Zamira Prasetyo,Home Office,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-BI-10000069,Office Supplies,Binders,Binder Kancing A4 0675,2026350,9,0,932121,2015-07-24 0:00:00,Semarang,50111,5,Jumat
2028,IDN-2016-113516,2016-09-08 0:00:00,2016-09-10 0:00:00,Second Class,KPS-8651,"Kania Prasetyo, S.Pd",Home Office,Indonesia,Bandung,Jawa Barat,40111,West,OFF-BI-10001989,Office Supplies,Binders,Binder Plastik A4 6344,1007040,4,"0,2",352464,2016-09-10 0:00:00,Bandung,40111,4,Kamis
169,IDN-2014-139892,2014-09-08 0:00:00,2014-09-12 0:00:00,Standard Class,RISS-4460,"R. Irfan Suartini, S.Sos",Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-AR-10002656,Office Supplies,Art,Kaligrafi Dinding 8458,480960,6,"0,2",102204,2014-09-12 0:00:00,Balikpapan,76114,1,Senin
3653,IDN-2017-109960,2017-12-09 0:00:00,2017-12-11 0:00:00,Second Class,CTM-8449,Cut Titi Marbun,Consumer,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-BI-10001636,Office Supplies,Binders,Binder Kulit A4 8005,505800,4,0,232668,2017-12-11 0:00:00,Medan,20111,6,Sabtu
3976,IDN-2016-167556,2016-03-29 0:00:00,2016-04-02 0:00:00,Standard Class,DLDS-3918,"drg. Lidya Dongoran, S.E.",Consumer,Indonesia,Palembang,Sumatera Selatan,30111,Central,OFF-BI-10000320,Office Supplies,Binders,Binder Kulit A4 0449,619920,7,"0,2",224721,2016-04-02 0:00:00,Palembang,30111,2,Selasa
885,IDN-2014-134061,2014-04-29 0:00:00,2014-05-04 0:00:00,Standard Class,GN-4668,Gatra Nurdiyanti,Consumer,Indonesia,balikpapan,Kalimantan Timur,76114,East,FUR-FU-10001424,Furniture,Furnishings,Gorden 2554,261900,2,0,89046,2014-05-04 0:00:00,Balikpapan,76114,2,Selasa
4607,IDN-2015-135020,2015-05-28 0:00:00,2015-06-02 0:00:00,Standard Class,LU-4298,Lidya Uwais,Consumer,Indonesia,Makassar,Sulawesi Selatan,90111,South,TEC-PH-10004093,Technology,Phones,Feature Phone Dual SIM 4469,689850,1,0,200056,2015-06-02 0:00:00,Makassar,90111,4,Kamis
9904,IDN-2014-122609,2014-11-12 0:00:00,2014-11-18 0:00:00,Standard Class,YD-6879,Yulia Damanik,Consumer,Indonesia,Makassar,Sulawesi Selatan,90111,South,FUR-FU-10004587,Furniture,Furnishings,Lampu Meja 7079,376920,3,"0,6",-103653,2014-11-18 0:00:00,Makassar,90111,3,Rabu
1013,IDN-2017-118437,2017-06-17 0:00:00,2017-06-21 0:00:00,Second Class,RH-7983,Rahmi Hastuti,Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-ST-10003722,Office Supplies,Storage,Box Arsip 7344,210450,1,0,61030,2017-06-21 0:00:00,Balikpapan,76114,6,Sabtu
7293,IDN-2017-109183,2017-12-04 0:00:00,,Standard Class,JP-3623,Jasmin Prayoga,Consumer,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,TEC-MA-10001856,Technology,Machines,Mesin Absensi 0111,9735000,2,"0,5",-4088700,2017-12-04 0:00:00,Yogyakarta,55111,1,Senin
3533,IDN-2014-110849,2014-04-18 0:00:00,2014-04-23 0:00:00,Standard Class,MP-4304,Melinda Permata,Consumer,Indonesia,SURABAYA,Jawa Timur,60231,East,TEC-MA-10002859,Technology,Machines,Mesin Laminating 8960,4319520,4,"0,2",1457838,2014-04-23 0:00:00,Surabaya,60231,5,Jumat
2524,IDN-2016-124352,2016-10-15 0:00:00,2016-10-21 0:00:00,Standard Class,DR-6080,Darsirah Ramadan,Home Office,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-BI-10000977,Office Supplies,Binders,Binder Kulit A4 9841,1824000,4,0,839040,2016-10-21 0:00:00,Surabaya,60231,6,Sabtu
2988,IDN-2016-139269,2016-05-25 0:00:00,2016-05-30 0:00:00,Standard Class,JI-2247,Jessica Irawan,Home Office,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-ST-10000689,Office Supplies,Storage,Rak Dokumen 0329,19014750,9,0,2281770,2016-05-30 0:00:00,Makassar,90111,3,Rabu
7179,IDN-2017-133067,2017-05-04 0:00:00,2017-05-10 0:00:00,Standard Class,DVMS-3730,"Dr. Vera Mansur, S.Farm",Corporate,Indonesia,Bandung,Jawa Barat,40111,West,OFF-BI-10003694,Office Supplies,Binders,Binder Kancing A4 2443,140940,3,"0,7",-112752,2017-05-10 0:00:00,Bandung,40111,4,Kamis
5180,IDN-2015-120502,2015-04-13 0:00:00,2015-04-19 0:00:00,Standard Class,DW-6818,Dartono Wahyuni,Corporate,Indonesia,Denpasar,Bali,80231,South,TEC-PH-10003645,Technology,Phones,Feature Phone Dual SIM 3617,3878640,2,"0,2",290898,2015-04-19 0:00:00,Denpasar,80231,1,Senin
588,IDN-2015-128139,2015-07-03 0:00:00,2015-07-09 0:00:00,Standard Class,MAS-6055,"Michelle Anggraini, S.I.Kom",Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-LA-10003930,Office Supplies,Labels,Label Harga 2411,4423950,3,0,2167736,2015-07-09 0:00:00,Surabaya,60231,5,Jumat
8619,IDN-2017-117513,2017-03-03 0:00:00,2017-03-08 0:00:00,Standard Class,DW-6818,Dartono Wahyuni,Corporate,Indonesia,Denpasar,Bali,80231,South,FUR-TA-10001520,Furniture,Tables,Meja Belajar 8979,5995080,7,"0,2",-224816,2017-03-08 0:00:00,Denpasar,80231,5,Jumat
226,IDN-2015-163055,2015-08-09 0:00:00,2015-08-16 0:00:00,Standard Class,RK-7315,Rahayu Kuswandari,Corporate,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-AR-10001026,Office Supplies,Art,Lukisan Cat Air 2277,33000,1,0,14520,2015-08-16 0:00:00,Medan,20111,7,Minggu
5637,IDN-2017-123022,2017-09-03 0:00:00,2017-09-08 0:00:00,Standard Class,DJMS-3384,"Drs. Jaeman Mahendra, S.Pd",Home Office,Indonesia,Denpasar,Bali,80231,South,TEC-AC-10000474,Technology,Accessories,Headset 4807,4274550,3,0,1282365,2017-09-08 0:00:00,Denpasar,80231,7,Minggu
